"#","Average Speed","Congestion (%)","Current Flow","Link Travel Time","Date"
"1896","45","","0","143","27 Feb 2021 10:36:08"
"1896","45","","0","143","27 Feb 2021 10:31:04"
"1896","45","","0","143","27 Feb 2021 10:26:06"
"1896","45","","0","143","27 Feb 2021 10:21:04"
"1896","45","","0","143","27 Feb 2021 10:16:06"
"1896","45","","0","143","27 Feb 2021 10:11:04"
"1896","45","","0","143","27 Feb 2021 10:06:04"
"1896","45","","0","143","27 Feb 2021 10:01:05"
"1896","45","","0","143","27 Feb 2021 09:56:03"
"1896","45","","0","143","27 Feb 2021 09:51:03"
"1896","45","","0","143","27 Feb 2021 09:46:02"
"1896","45","","0","143","27 Feb 2021 09:41:01"
"1896","45","","0","143","27 Feb 2021 09:36:02"
"1896","45","","0","143","27 Feb 2021 09:31:02"
"1896","45","","0","143","27 Feb 2021 09:26:02"
"1896","45","","0","143","27 Feb 2021 09:21:01"
"1896","45","","0","143","27 Feb 2021 09:16:00"
"1896","45","","0","143","27 Feb 2021 09:10:59"
"1896","45","","0","143","27 Feb 2021 09:05:59"
"1896","45","","0","143","27 Feb 2021 09:00:59"
"1896","45","","0","143","27 Feb 2021 08:55:58"
"1896","45","","0","143","27 Feb 2021 08:50:58"
"1896","45","","0","143","27 Feb 2021 08:45:58"
"1896","45","","0","143","27 Feb 2021 08:40:58"
"1896","45","","0","143","27 Feb 2021 08:35:58"
"1896","45","","0","143","27 Feb 2021 08:30:57"
"1896","45","","0","143","27 Feb 2021 08:25:57"
"1896","45","","0","143","27 Feb 2021 08:20:57"
"1896","45","","0","143","27 Feb 2021 08:15:57"
"1896","45","","0","143","27 Feb 2021 08:10:56"
"1896","45","","0","143","27 Feb 2021 08:05:57"
"1896","45","","0","143","27 Feb 2021 08:00:56"
"1896","45","","0","143","27 Feb 2021 07:55:56"
"1896","45","","0","143","27 Feb 2021 07:50:56"
"1896","45","","0","143","27 Feb 2021 07:45:56"
"1896","45","","0","143","27 Feb 2021 07:40:55"
"1896","45","","0","143","27 Feb 2021 07:35:55"
"1896","45","","0","143","27 Feb 2021 07:30:54"
"1896","45","","0","143","27 Feb 2021 07:25:54"
"1896","45","","0","143","27 Feb 2021 07:20:54"
"1896","45","","0","143","27 Feb 2021 07:15:54"
"1896","45","","0","143","27 Feb 2021 07:10:53"
"1896","45","","0","143","27 Feb 2021 07:05:53"
"1896","45","","0","143","27 Feb 2021 07:00:52"
"1896","45","","0","143","27 Feb 2021 06:55:53"
"1896","45","","0","143","27 Feb 2021 06:50:53"
"1896","45","","0","143","27 Feb 2021 06:45:53"
"1896","45","","0","143","27 Feb 2021 06:40:53"
"1896","45","","0","143","27 Feb 2021 06:35:54"
"1896","45","","0","143","27 Feb 2021 06:30:53"
"1896","45","","0","143","27 Feb 2021 06:25:56"
"1896","45","","0","143","27 Feb 2021 06:20:51"
"1896","45","","0","143","27 Feb 2021 06:15:52"
"1896","45","","0","143","27 Feb 2021 06:10:51"
"1896","45","","0","143","27 Feb 2021 06:05:51"
"1896","45","","0","143","27 Feb 2021 06:00:51"
"1896","45","","0","143","27 Feb 2021 05:55:51"
"1896","45","","0","143","27 Feb 2021 05:50:50"
"1896","45","","0","143","27 Feb 2021 05:45:50"
"1896","45","","0","143","27 Feb 2021 05:40:49"
"1896","45","","0","143","27 Feb 2021 05:35:49"
