Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Four Banks - Barlow Moor Road (163)-Temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-NO2(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-O3(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-NO(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM1(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM2.5(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM10(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-Ambient temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Ambient humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-Ambient pressure(hPa)-slotB
"2021-08-31T12:36:24+00:00",1630413384,"2021-08-31T13:36:24+0100",19,55,26.86,36.51,47.87,2.14,10.37,10.37,18,57,1031.3
"2021-08-31T12:37:24+00:00",1630413444,"2021-08-31T13:37:24+0100",19,55,29.95,32.31,79.68,2.14,10.34,10.34,18,57,1031.3
"2021-08-31T12:38:24+00:00",1630413504,"2021-08-31T13:38:24+0100",19,55,24.19,39.86,29.98,2.14,9.42,9.42,18,57,1031.3
"2021-08-31T12:39:24+00:00",1630413564,"2021-08-31T13:39:24+0100",19,55,34.18,29.11,86.63,1.43,8.54,8.54,18,57,1031.3
"2021-08-31T12:40:24+00:00",1630413624,"2021-08-31T13:40:24+0100",19,55,32.64,40.71,25.01,2.14,10.39,10.39,18,57,1031.3
"2021-08-31T12:41:24+00:00",1630413684,"2021-08-31T13:41:24+0100",19,55,51.92,22.86,123.41,3.56,13.11,13.11,18,57,1031.3
"2021-08-31T12:42:24+00:00",1630413744,"2021-08-31T13:42:24+0100",19,55,59.16,14.96,188.73,8.55,20.37,20.37,18,57,1031.3
"2021-08-31T12:43:24+00:00",1630413804,"2021-08-31T13:43:24+0100",19,55,32.78,42.66,31.55,3.56,12.19,12.19,18,57,1031.3
"2021-08-31T12:44:24+00:00",1630413864,"2021-08-31T13:44:24+0100",19,55,29.25,34.71,59.49,2.85,11.31,11.31,18,57,1031.3
"2021-08-31T12:45:24+00:00",1630413924,"2021-08-31T13:45:24+0100",19,55,15.94,53.71,12.58,2.14,10.39,10.39,18,57,1031.3
"2021-08-31T12:46:24+00:00",1630413984,"2021-08-31T13:46:24+0100",19,55,21.05,44.06,31.55,3.56,15,15,18,57,1031.3
"2021-08-31T12:47:24+00:00",1630414044,"2021-08-31T13:47:24+0100",19,55,34.36,27.06,32.05,3.56,14.09,14.09,18,57,1031.3
"2021-08-31T12:48:24+00:00",1630414104,"2021-08-31T13:48:24+0100",19,55,43.38,19.51,165.39,2.85,9.51,9.51,18,57,1031.3
"2021-08-31T12:49:24+00:00",1630414164,"2021-08-31T13:49:24+0100",19,55,26.76,38.01,46.15,4.28,15.04,15.04,18,57,1031.3
"2021-08-31T12:50:24+00:00",1630414224,"2021-08-31T13:50:24+0100",19,55,61.34,0,503.57,5.7,17.75,17.75,18,57,1031.3
"2021-08-31T12:51:24+00:00",1630414284,"2021-08-31T13:51:24+0100",19,55,46.71,9.51,148.36,3.56,13.17,13.17,18,56,1031.3
"2021-08-31T12:52:24+00:00",1630414344,"2021-08-31T13:52:24+0100",19,55,20.26,45.46,40.76,2.85,10.42,10.42,18,56,1031.3
"2021-08-31T12:53:24+00:00",1630414404,"2021-08-31T13:53:24+0100",19,55,13.84,54.66,0,2.14,10.45,10.45,18,56,1031.3
"2021-08-31T12:54:24+00:00",1630414464,"2021-08-31T13:54:24+0100",19,55,32.03,32.56,83.01,2.85,15.99,15.99,18,56,1031.3
"2021-08-31T12:55:24+00:00",1630414524,"2021-08-31T13:55:24+0100",19,54,21.33,44.96,45.92,2.14,11.43,11.43,18,56,1031.3
"2021-08-31T12:56:24+00:00",1630414584,"2021-08-31T13:56:24+0100",19,54,15.14,54.86,11.58,2.14,9.62,9.62,18,56,1031.3
"2021-08-31T12:57:24+00:00",1630414644,"2021-08-31T13:57:24+0100",19,54,9.84,63.31,6.03,2.85,11.52,11.52,18,56,1031.4
"2021-08-31T12:58:24+00:00",1630414704,"2021-08-31T13:58:24+0100",19,54,12.94,59.61,3.5,2.14,10.6,10.6,18,56,1031.3
"2021-08-31T12:59:24+00:00",1630414764,"2021-08-31T13:59:24+0100",19,54,18.93,50.01,40.87,2.14,11.52,11.52,18,56,1031.3
"2021-08-31T13:00:24+00:00",1630414824,"2021-08-31T14:00:24+0100",19,54,23.43,42.51,48.3,1.43,9.68,9.68,18,57,1031.3
"2021-08-31T13:01:24+00:00",1630414884,"2021-08-31T14:01:24+0100",19,54,16.1,54.66,6.55,2.85,13.34,13.34,18,57,1031.3
"2021-08-31T13:02:24+00:00",1630414944,"2021-08-31T14:02:24+0100",19,54,20.75,47.11,16.61,2.14,14.22,14.22,18,57,1031.3
"2021-08-31T13:03:24+00:00",1630415004,"2021-08-31T14:03:24+0100",19,55,33.81,23.91,158.46,3.56,13.24,13.24,18,57,1031.3
"2021-08-31T13:04:24+00:00",1630415064,"2021-08-31T14:04:24+0100",19,55,33.78,35.16,53.84,2.85,11.34,11.34,18,57,1031.4
"2021-08-31T13:05:24+00:00",1630415124,"2021-08-31T14:05:24+0100",19,55,19.8,50.81,11.08,2.85,13.14,13.14,18,58,1031.4
"2021-08-31T13:06:24+00:00",1630415184,"2021-08-31T14:06:24+0100",19,55,16.25,56.36,22.15,2.14,10.39,10.39,18,58,1031.3
"2021-08-31T13:07:24+00:00",1630415244,"2021-08-31T14:07:24+0100",19,55,26.94,40.46,79.22,2.14,10.34,10.34,18,58,1031.3
"2021-08-31T13:08:24+00:00",1630415304,"2021-08-31T14:08:24+0100",19,55,18.08,53.71,17.6,4.28,14.93,14.93,18,58,1031.3
"2021-08-31T13:09:24+00:00",1630415364,"2021-08-31T14:09:24+0100",19,55,24.96,40.66,25.61,3.56,12.19,12.19,18,58,1031.4
"2021-08-31T13:10:24+00:00",1630415424,"2021-08-31T14:10:24+0100",19,55,23.85,38.66,10.08,5.7,17.68,17.68,18,58,1031.3
"2021-08-31T13:11:24+00:00",1630415484,"2021-08-31T14:11:24+0100",19,55,40.99,12.06,208.19,1.43,10.37,10.37,18,57,1031.3
"2021-08-31T13:12:24+00:00",1630415544,"2021-08-31T14:12:24+0100",19,55,28.26,37.66,22.61,2.85,12.13,12.13,18,58,1031.3
"2021-08-31T13:13:24+00:00",1630415604,"2021-08-31T14:13:24+0100",19,55,26.54,38.56,37.04,3.56,13.92,13.92,18,58,1031.3
"2021-08-31T13:14:24+00:00",1630415664,"2021-08-31T14:14:24+0100",19,55,43.39,16.26,73.46,3.56,12.1,12.1,18,58,1031.3
"2021-08-31T13:15:24+00:00",1630415724,"2021-08-31T14:15:24+0100",19,55,23.65,43.21,13.58,3.56,11.16,11.16,18,58,1031.3
