Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Sandy Lane (9)-Temp(C)-slotB,Sandy Lane (9)-Humidity(%RH)-slotB,Sandy Lane (9)-NO2(ug/m3)-slotB,Sandy Lane (9)-O3(ug/m3)-slotB,Sandy Lane (9)-NO(ug/m3)-slotB,Sandy Lane (9)-PM1(ug/m3)-slotB,Sandy Lane (9)-PM2.5(ug/m3)-slotB,Sandy Lane (9)-PM10(ug/m3)-slotB,Sandy Lane (9)-Ambient temp(C)-slotB,Sandy Lane (9)-Ambient humidity(%RH)-slotB,Sandy Lane (9)-Ambient pressure(hPa)-slotB
"2021-12-19T15:07:24+00:00",1639926444,"2021-12-19T15:07:24+0000",5,85,70.21,0,47.05,18.53,18.53,26.37,4,91,1031.3
"2021-12-19T15:08:24+00:00",1639926504,"2021-12-19T15:08:24+0000",5,85,70.42,0,46.07,18.53,18.53,29.58,4,91,1031.3
"2021-12-19T15:09:24+00:00",1639926564,"2021-12-19T15:09:24+0000",5,85,69.54,0,43.24,17.81,17.81,31.19,4,92,1031.3
"2021-12-19T15:10:24+00:00",1639926624,"2021-12-19T15:10:24+0000",5,85,69.17,0,46.72,17.81,17.92,27.99,4,92,1031.3
"2021-12-19T15:11:24+00:00",1639926684,"2021-12-19T15:11:24+0000",5,85,68.94,0,46.72,18.53,18.53,25.81,4,92,1031.3
"2021-12-19T15:12:24+00:00",1639926744,"2021-12-19T15:12:24+0000",5,85,68.05,0,42.55,17.81,17.9,28.5,4,92,1031.3
"2021-12-19T15:13:24+00:00",1639926804,"2021-12-19T15:13:24+0000",5,85,68.04,0,47.08,19.95,19.95,30.09,4,92,1031.3
"2021-12-19T15:14:24+00:00",1639926864,"2021-12-19T15:14:24+0000",5,85,68.04,0,46.47,17.81,17.81,26.33,4,92,1031.3
"2021-12-19T15:15:24+00:00",1639926924,"2021-12-19T15:15:24+0000",4,85,67.88,0,36.63,17.81,17.81,27.4,4,92,1031.2
"2021-12-19T15:16:24+00:00",1639926984,"2021-12-19T15:16:24+0000",4,85,66.98,0,54.19,18.53,18.53,28.99,4,92,1031.3
"2021-12-19T15:17:24+00:00",1639927044,"2021-12-19T15:17:24+0000",4,85,66.98,0,42.12,17.81,17.81,25.77,4,92,1031.2
"2021-12-19T15:19:39+00:00",1639927179,"2021-12-19T15:19:39+0000",4,85,67.86,0,42.24,17.1,17.1,28.43,4,92,1031.2
"2021-12-19T15:20:39+00:00",1639927239,"2021-12-19T15:20:39+0000",4,85,68.29,0,46.75,17.81,17.81,24.13,4,92,1031.3
"2021-12-19T15:21:39+00:00",1639927299,"2021-12-19T15:21:39+0000",4,85,67.47,0,39.86,17.1,17.1,25.2,4,92,1031.2
"2021-12-19T15:22:39+00:00",1639927359,"2021-12-19T15:22:39+0000",4,86,66.57,0,40.23,20.66,20.66,30.52,4,92,1031.3
"2021-12-19T15:23:39+00:00",1639927419,"2021-12-19T15:23:39+0000",4,86,66.57,0,39.74,22.09,22.09,31.06,4,92,1031.3
"2021-12-19T15:24:39+00:00",1639927479,"2021-12-19T15:24:39+0000",4,86,66.34,0,42.41,21.38,21.38,32.64,4,92,1031.3
"2021-12-19T15:25:39+00:00",1639927539,"2021-12-19T15:25:39+0000",4,86,66.18,0,39.93,22.09,22.09,33.17,4,92,1031.2
"2021-12-19T15:26:39+00:00",1639927599,"2021-12-19T15:26:39+0000",4,86,66.18,0,43.92,18.53,18.68,29.97,4,92,1031.2
"2021-12-19T15:27:39+00:00",1639927659,"2021-12-19T15:27:39+0000",4,86,65.96,0,43.32,16.39,16.39,23.02,4,92,1031.2
"2021-12-19T15:28:39+00:00",1639927719,"2021-12-19T15:28:39+0000",4,86,66.17,0,47.07,17.1,17.1,23,4,92,1031.2
"2021-12-19T15:29:39+00:00",1639927779,"2021-12-19T15:29:39+0000",4,86,65.51,0,44.16,17.1,17.1,25.14,4,92,1031.2
"2021-12-19T15:30:39+00:00",1639927839,"2021-12-19T15:30:39+0000",4,86,64.91,0,34.69,17.81,17.81,28.87,4,92,1031.2
"2021-12-19T15:31:39+00:00",1639927899,"2021-12-19T15:31:39+0000",4,86,64.24,0,34.93,17.1,17.1,23.54,4,92,1031.2
"2021-12-19T15:32:39+00:00",1639927959,"2021-12-19T15:32:39+0000",4,86,66,0,53.61,17.1,17.1,26.18,4,92,1031.1
"2021-12-19T15:33:39+00:00",1639928019,"2021-12-19T15:33:39+0000",4,86,65.56,0,46.02,17.81,17.81,26.18,4,92,1031.1
"2021-12-19T15:34:39+00:00",1639928079,"2021-12-19T15:34:39+0000",4,86,64.74,0,39.94,17.1,17.1,24.05,4,92,1031.1
"2021-12-19T15:35:39+00:00",1639928139,"2021-12-19T15:35:39+0000",4,86,65.17,0,35.14,19.24,19.24,26.16,4,92,1031.1
"2021-12-19T15:36:39+00:00",1639928199,"2021-12-19T15:36:39+0000",4,86,65.39,0,53.02,19.24,19.24,29.36,4,92,1031.1
"2021-12-19T15:37:39+00:00",1639928259,"2021-12-19T15:37:39+0000",4,86,68.72,0,49.18,17.81,17.81,28.29,4,92,1031.2
"2021-12-19T15:38:39+00:00",1639928319,"2021-12-19T15:38:39+0000",4,86,66.05,0,45.58,19.95,19.95,30.4,4,92,1031.2
"2021-12-19T15:39:39+00:00",1639928379,"2021-12-19T15:39:39+0000",4,86,65.6,0,51.82,19.95,19.95,29.87,4,92,1031.2
"2021-12-19T15:40:39+00:00",1639928439,"2021-12-19T15:40:39+0000",4,86,67.87,0,55.18,18.53,18.53,25.59,4,92,1031.2
"2021-12-19T15:41:39+00:00",1639928499,"2021-12-19T15:41:39+0000",4,86,64.99,0,53.62,18.53,18.53,27.72,4,92,1031.1
"2021-12-19T15:42:39+00:00",1639928559,"2021-12-19T15:42:39+0000",4,86,65.42,0,35.82,18.53,18.53,26.63,4,92,1031.1
"2021-12-19T15:43:39+00:00",1639928619,"2021-12-19T15:43:39+0000",4,86,64.98,0,42.99,17.1,17.1,26.1,4,92,1031.1
"2021-12-19T15:44:39+00:00",1639928679,"2021-12-19T15:44:39+0000",4,86,64.31,0,47.05,18.53,18.53,25.57,4,92,1031.1
"2021-12-19T15:45:39+00:00",1639928739,"2021-12-19T15:45:39+0000",4,86,65.49,0,51.49,18.53,18.53,25.04,4,93,1031.1
"2021-12-19T15:46:39+00:00",1639928799,"2021-12-19T15:46:39+0000",4,86,65.48,0,46.73,17.1,17.1,23.96,4,93,1031.1
"2021-12-19T15:47:39+00:00",1639928859,"2021-12-19T15:47:39+0000",4,86,64.81,0,46.26,18.53,18.53,24.49,4,93,1031.1
"2021-12-19T15:48:39+00:00",1639928919,"2021-12-19T15:48:39+0000",4,86,63.48,0,43.16,19.24,19.24,27.14,4,93,1031.1
"2021-12-19T15:49:39+00:00",1639928979,"2021-12-19T15:49:39+0000",4,86,64.14,0,35.07,18.53,18.53,25,4,93,1031.1
"2021-12-19T15:50:39+00:00",1639929039,"2021-12-19T15:50:39+0000",4,86,64.14,0,46.97,21.38,21.38,31.88,4,93,1031.2
"2021-12-19T15:51:39+00:00",1639929099,"2021-12-19T15:51:39+0000",4,86,63.91,0,57.68,21.38,21.38,30.3,4,93,1031.1
"2021-12-19T15:52:39+00:00",1639929159,"2021-12-19T15:52:39+0000",4,87,63.3,0,41.2,20.66,20.66,32.38,4,93,1031.1
"2021-12-19T15:53:39+00:00",1639929219,"2021-12-19T15:53:39+0000",4,87,63.29,0,48.78,20.66,20.66,28.66,4,93,1031.1
"2021-12-19T15:54:39+00:00",1639929279,"2021-12-19T15:54:39+0000",4,87,63.07,0,35.63,18.53,18.53,27.07,4,93,1031.1
"2021-12-19T15:55:39+00:00",1639929339,"2021-12-19T15:55:39+0000",4,87,63.07,0,37.41,19.24,19.24,27.6,4,93,1031.1
"2021-12-19T15:56:39+00:00",1639929399,"2021-12-19T15:56:39+0000",4,87,62.84,0,31.96,18.53,18.53,25.47,4,93,1031.1
"2021-12-19T15:57:39+00:00",1639929459,"2021-12-19T15:57:39+0000",4,87,61.94,0,40.49,19.24,19.24,26.5,4,93,1031.1
"2021-12-19T15:58:39+00:00",1639929519,"2021-12-19T15:58:39+0000",4,87,61.94,0,41.2,17.81,17.81,24.92,4,93,1031.1
"2021-12-19T15:59:39+00:00",1639929579,"2021-12-19T15:59:39+0000",4,87,61.94,0,50.09,17.81,17.81,23.34,4,93,1031.1
"2021-12-19T16:00:39+00:00",1639929639,"2021-12-19T16:00:39+0000",4,87,62.23,0,39.84,17.81,17.81,24.92,4,93,1031.1
"2021-12-19T16:01:39+00:00",1639929699,"2021-12-19T16:01:39+0000",4,87,61.55,0,48.22,18.53,18.53,26.48,4,93,1031.1
"2021-12-19T16:02:39+00:00",1639929759,"2021-12-19T16:02:39+0000",4,87,61.33,0,47.16,19.24,19.24,26.48,4,93,1031.1
"2021-12-19T16:03:39+00:00",1639929819,"2021-12-19T16:03:39+0000",4,87,61.54,0,41.14,19.24,19.24,28.04,4,93,1031.2
"2021-12-19T16:04:39+00:00",1639929879,"2021-12-19T16:04:39+0000",4,87,61.76,0,56.48,18.53,18.53,23.83,4,93,1031.2
"2021-12-19T16:05:39+00:00",1639929939,"2021-12-19T16:05:39+0000",4,87,60.87,0,51.76,17.81,17.81,23.31,4,93,1031.2
"2021-12-19T16:06:39+00:00",1639929999,"2021-12-19T16:06:39+0000",4,87,61.76,0,29.22,17.81,17.81,24.88,4,93,1031.1
"2021-12-19T16:07:39+00:00",1639930059,"2021-12-19T16:07:39+0000",4,87,62.92,0,48.37,18.53,18.53,22.76,4,93,1031.2
"2021-12-19T16:08:39+00:00",1639930119,"2021-12-19T16:08:39+0000",4,87,62.64,0,45.98,19.24,19.24,28.02,4,93,1031.1
"2021-12-19T16:09:39+00:00",1639930179,"2021-12-19T16:09:39+0000",4,87,62.62,0,44.68,18.53,18.53,24.84,4,93,1031.2
"2021-12-19T16:10:39+00:00",1639930239,"2021-12-19T16:10:39+0000",4,87,62.47,0,54.24,17.81,17.81,24.84,4,93,1031.1
"2021-12-19T16:11:39+00:00",1639930299,"2021-12-19T16:11:39+0000",4,87,63.35,0,45.31,18.53,18.53,27.47,4,93,1031.2
"2021-12-19T16:12:39+00:00",1639930359,"2021-12-19T16:12:39+0000",4,87,62.68,0,42.14,17.81,17.81,25.35,4,93,1031.2
"2021-12-19T16:14:55+00:00",1639930495,"2021-12-19T16:14:55+0000",4,87,63.79,0,44.49,16.39,16.39,22.21,4,93,1031.1
"2021-12-19T16:15:55+00:00",1639930555,"2021-12-19T16:15:55+0000",4,87,63.33,0,36.85,17.81,17.81,27.42,4,93,1031.1
"2021-12-19T16:16:55+00:00",1639930615,"2021-12-19T16:16:55+0000",4,87,62.22,0,46.72,17.81,17.81,25.85,4,93,1031.1
"2021-12-19T16:17:55+00:00",1639930675,"2021-12-19T16:17:55+0000",4,87,62,0,46.72,17.81,17.81,23.24,4,93,1031.1
"2021-12-19T16:18:55+00:00",1639930735,"2021-12-19T16:18:55+0000",4,87,62.89,0,54.24,19.24,19.24,26.9,4,93,1031
"2021-12-19T16:19:55+00:00",1639930795,"2021-12-19T16:19:55+0000",4,87,61.34,0,40.03,16.39,16.39,21.14,4,93,1031
"2021-12-19T16:20:55+00:00",1639930855,"2021-12-19T16:20:55+0000",4,88,61.33,0,43.67,17.1,17.1,22.17,4,93,1031
"2021-12-19T16:21:55+00:00",1639930915,"2021-12-19T16:21:55+0000",3,88,61.61,0,50.16,17.81,17.81,24.79,4,93,1031
"2021-12-19T16:22:55+00:00",1639930975,"2021-12-19T16:22:55+0000",3,88,60.95,0,47.11,16.39,16.39,22.17,4,93,1031.1
"2021-12-19T16:23:55+00:00",1639931035,"2021-12-19T16:23:55+0000",3,88,61.39,0,46.06,18.53,18.53,28.97,4,93,1031.1
"2021-12-19T16:24:55+00:00",1639931095,"2021-12-19T16:24:55+0000",3,88,61.17,0,42.43,20.66,20.66,30.01,4,93,1031
"2021-12-19T16:25:55+00:00",1639931155,"2021-12-19T16:25:55+0000",3,88,60.72,0,48.75,25.65,25.65,37.33,4,93,1031.1
"2021-12-19T16:26:55+00:00",1639931215,"2021-12-19T16:26:55+0000",3,88,61.39,0,39.86,26.36,26.36,38.9,4,93,1031.1
"2021-12-19T16:27:55+00:00",1639931275,"2021-12-19T16:27:55+0000",3,88,60.57,0,35.73,26.36,26.36,37.86,3,93,1031.1
"2021-12-19T16:28:55+00:00",1639931335,"2021-12-19T16:28:55+0000",3,88,60.57,0,53.32,30.64,30.64,43.61,3,93,1031.1
"2021-12-19T16:29:55+00:00",1639931395,"2021-12-19T16:29:55+0000",3,88,61.01,0,47.85,35.63,35.63,46.22,3,93,1031.1
"2021-12-19T16:30:55+00:00",1639931455,"2021-12-19T16:30:55+0000",3,88,60.57,0,49.95,42.04,42.04,51.45,3,93,1031.1
"2021-12-19T16:31:55+00:00",1639931515,"2021-12-19T16:31:55+0000",3,88,60.12,0,47.03,32.06,32.06,45.7,3,93,1031.1
"2021-12-19T16:32:55+00:00",1639931575,"2021-12-19T16:32:55+0000",3,88,59.68,0,43.77,28.5,28.5,42.04,3,93,1031.1
"2021-12-19T16:33:55+00:00",1639931635,"2021-12-19T16:33:55+0000",3,88,59.9,0,45.05,31.35,31.35,43.61,3,93,1031.1
"2021-12-19T16:34:55+00:00",1639931695,"2021-12-19T16:34:55+0000",3,88,59.24,0,43.31,29.21,29.21,43.09,3,93,1031.1
"2021-12-19T16:35:55+00:00",1639931755,"2021-12-19T16:35:55+0000",3,88,59.75,0,35.93,24.94,24.94,37.33,3,93,1031.1
"2021-12-19T16:36:55+00:00",1639931815,"2021-12-19T16:36:55+0000",3,88,59.97,0,43.47,23.51,23.51,33.67,3,93,1031.1
"2021-12-19T16:37:55+00:00",1639931875,"2021-12-19T16:37:55+0000",3,88,60.18,0,43.82,21.38,21.38,29.99,3,93,1031.1
"2021-12-19T16:38:55+00:00",1639931935,"2021-12-19T16:38:55+0000",3,88,60.62,0,44.75,22.8,22.8,31.03,3,93,1031.1
"2021-12-19T16:39:55+00:00",1639931995,"2021-12-19T16:39:55+0000",3,88,60.4,0,41.04,21.38,21.38,29.99,3,93,1031.1
"2021-12-19T16:40:55+00:00",1639932055,"2021-12-19T16:40:55+0000",3,88,61.73,0,42.08,18.53,18.53,24.77,3,93,1031.2
"2021-12-19T16:41:55+00:00",1639932115,"2021-12-19T16:41:55+0000",3,88,110.07,0,93.7,19.95,19.95,27.9,3,93,1031.2
"2021-12-19T16:42:55+00:00",1639932175,"2021-12-19T16:42:55+0000",3,88,69.11,0,52.3,18.53,18.53,26.86,3,93,1031.2
"2021-12-19T16:43:55+00:00",1639932235,"2021-12-19T16:43:55+0000",3,88,62.9,0,42.83,18.53,18.53,26.86,3,93,1031.2
"2021-12-19T16:44:55+00:00",1639932295,"2021-12-19T16:44:55+0000",3,88,60.69,0,39.95,17.81,17.81,24.77,3,93,1031.2
"2021-12-19T16:45:55+00:00",1639932355,"2021-12-19T16:45:55+0000",3,88,59.58,0,46.18,17.81,17.81,25.81,3,93,1031.2
"2021-12-19T16:46:55+00:00",1639932415,"2021-12-19T16:46:55+0000",3,88,59.8,0,45.03,19.24,19.24,25.81,3,93,1031.2
"2021-12-19T16:47:55+00:00",1639932475,"2021-12-19T16:47:55+0000",3,88,59.8,0,44.33,19.95,19.95,28.94,3,93,1031.2
"2021-12-19T16:48:55+00:00",1639932535,"2021-12-19T16:48:55+0000",3,88,61.12,0,42.14,22.09,22.09,30.48,3,93,1031.2
"2021-12-19T16:49:55+00:00",1639932595,"2021-12-19T16:49:55+0000",3,88,59.57,0,41.56,19.95,19.95,28.92,3,93,1031.2
"2021-12-19T16:50:55+00:00",1639932655,"2021-12-19T16:50:55+0000",3,88,60.01,0,39.83,20.66,20.66,28.4,3,93,1031.2
"2021-12-19T16:51:55+00:00",1639932715,"2021-12-19T16:51:55+0000",3,88,62.45,0,45.72,23.51,23.51,33.09,3,93,1031.2
"2021-12-19T16:52:55+00:00",1639932775,"2021-12-19T16:52:55+0000",3,88,62.89,0,55.19,22.8,22.8,30.48,3,93,1031.2
"2021-12-19T16:53:55+00:00",1639932835,"2021-12-19T16:53:55+0000",3,88,60.73,0,47.26,22.8,22.8,32.54,3,93,1031.2
"2021-12-19T16:54:55+00:00",1639932895,"2021-12-19T16:54:55+0000",3,88,60.73,0,32.54,21.38,21.38,31.5,3,94,1031.2
"2021-12-19T16:55:55+00:00",1639932955,"2021-12-19T16:55:55+0000",3,88,60.29,0,41.85,19.24,19.24,29.42,3,94,1031.2
"2021-12-19T16:56:55+00:00",1639933015,"2021-12-19T16:56:55+0000",3,88,63.61,0,41.28,19.24,19.24,27.33,3,94,1031.2
"2021-12-19T16:57:55+00:00",1639933075,"2021-12-19T16:57:55+0000",3,88,61.61,0,55.54,22.09,22.09,31.47,3,94,1031.2
"2021-12-19T16:58:55+00:00",1639933135,"2021-12-19T16:58:55+0000",3,88,59.62,0,60.25,19.24,19.24,27.33,3,94,1031.3
"2021-12-19T16:59:55+00:00",1639933195,"2021-12-19T16:59:55+0000",3,88,59.39,0,49.9,19.95,19.95,29.91,3,94,1031.3
"2021-12-19T17:00:55+00:00",1639933255,"2021-12-19T17:00:55+0000",3,88,59.17,0,46.22,17.81,17.81,23.15,3,94,1031.3
"2021-12-19T17:01:55+00:00",1639933315,"2021-12-19T17:01:55+0000",3,88,58.72,0,44.73,19.24,19.24,28.35,3,94,1031.3
"2021-12-19T17:02:55+00:00",1639933375,"2021-12-19T17:02:55+0000",3,88,58.57,0,40.65,19.24,19.24,27.31,3,93,1031.3
"2021-12-19T17:03:55+00:00",1639933435,"2021-12-19T17:03:55+0000",3,88,57.46,0,43.17,18.53,18.53,24.19,3,93,1031.3
"2021-12-19T17:04:55+00:00",1639933495,"2021-12-19T17:04:55+0000",3,88,57.68,0,50.39,17.81,17.81,24.71,3,93,1031.3
"2021-12-19T17:05:55+00:00",1639933555,"2021-12-19T17:05:55+0000",3,88,58.12,0,41.34,18.53,18.53,25.75,3,94,1031.3
"2021-12-19T17:06:55+00:00",1639933615,"2021-12-19T17:06:55+0000",3,88,57.46,0,57.37,19.24,19.24,26.79,3,94,1031.3
"2021-12-19T17:07:55+00:00",1639933675,"2021-12-19T17:07:55+0000",3,88,58.79,0,41.45,19.24,19.24,29.91,3,94,1031.3
"2021-12-19T17:10:11+00:00",1639933811,"2021-12-19T17:10:11+0000",3,88,58.63,0,43.45,18.53,18.53,25.75,3,94,1031.3
"2021-12-19T17:11:11+00:00",1639933871,"2021-12-19T17:11:11+0000",3,88,57.52,0,43.68,18.53,18.53,25.23,3,93,1031.2
"2021-12-19T17:12:11+00:00",1639933931,"2021-12-19T17:12:11+0000",3,88,57.3,0,49.27,18.53,18.53,25.23,3,93,1031.3
"2021-12-19T17:13:11+00:00",1639933991,"2021-12-19T17:13:11+0000",3,88,57.74,0,50.07,18.53,18.53,25.23,3,93,1031.2
"2021-12-19T17:14:11+00:00",1639934051,"2021-12-19T17:14:11+0000",3,88,57.96,0,49.15,19.24,19.24,25.73,3,93,1031.2
"2021-12-19T17:15:11+00:00",1639934111,"2021-12-19T17:15:11+0000",3,88,57.96,0,53.14,19.95,19.95,29.89,3,94,1031.2
"2021-12-19T17:16:11+00:00",1639934171,"2021-12-19T17:16:11+0000",3,88,58.18,0,49.72,21.38,21.38,27.29,3,94,1031.2
"2021-12-19T17:17:11+00:00",1639934231,"2021-12-19T17:17:11+0000",3,88,60.84,0,77.31,21.38,21.38,30.41,3,94,1031.2
"2021-12-19T17:18:11+00:00",1639934291,"2021-12-19T17:18:11+0000",3,88,57.96,0,59.07,22.8,22.8,30.41,3,94,1031.2
"2021-12-19T17:19:11+00:00",1639934351,"2021-12-19T17:19:11+0000",3,88,58.24,0,47.25,22.8,22.8,32.49,3,94,1031.2
"2021-12-19T17:20:11+00:00",1639934411,"2021-12-19T17:20:11+0000",3,88,58.24,0,48.39,22.8,22.8,32.49,3,94,1031.2
"2021-12-19T17:21:11+00:00",1639934471,"2021-12-19T17:21:11+0000",3,88,58.24,0,55.08,22.8,22.8,31.97,3,94,1031.2
"2021-12-19T17:22:11+00:00",1639934531,"2021-12-19T17:22:11+0000",3,88,59.12,0,53.95,23.51,23.51,31.94,3,94,1031.2
"2021-12-19T17:23:11+00:00",1639934591,"2021-12-19T17:23:11+0000",3,88,59.57,0,53.5,22.8,22.8,34.57,3,94,1031.2
"2021-12-19T17:24:11+00:00",1639934651,"2021-12-19T17:24:11+0000",3,88,59.35,0,54.06,24.23,24.23,35.09,3,94,1031.1
"2021-12-19T17:25:11+00:00",1639934711,"2021-12-19T17:25:11+0000",3,88,58.67,0,50.09,24.23,24.23,32.98,3,94,1031.2
"2021-12-19T17:26:11+00:00",1639934771,"2021-12-19T17:26:11+0000",3,88,59.12,0,59.74,24.94,24.94,36.09,3,94,1031.1
"2021-12-19T17:27:11+00:00",1639934831,"2021-12-19T17:27:11+0000",3,88,57.57,0,51.11,23.51,23.51,34.53,3,94,1031.2
"2021-12-19T17:28:11+00:00",1639934891,"2021-12-19T17:28:11+0000",3,88,57.78,0,54.97,24.23,24.23,35.02,3,94,1031.1
"2021-12-19T17:29:11+00:00",1639934951,"2021-12-19T17:29:11+0000",3,88,57.63,0,47.97,24.94,24.94,37.65,3,94,1031.2
"2021-12-19T17:30:11+00:00",1639935011,"2021-12-19T17:30:11+0000",3,88,55.62,0,48.87,22.8,22.8,33.47,3,94,1031.1
"2021-12-19T17:31:11+00:00",1639935071,"2021-12-19T17:31:11+0000",3,88,54.96,0,39.49,21.38,21.38,30.35,3,94,1031.1
"2021-12-19T17:32:11+00:00",1639935131,"2021-12-19T17:32:11+0000",3,88,56.51,0,46.05,23.51,23.51,33.47,3,94,1031.1
"2021-12-19T17:33:11+00:00",1639935191,"2021-12-19T17:33:11+0000",3,88,55.39,0,45.82,22.09,22.09,29.81,3,94,1031.1
"2021-12-19T17:34:11+00:00",1639935251,"2021-12-19T17:34:11+0000",3,88,54.74,0,60.28,22.8,22.8,33.47,3,94,1031.1
"2021-12-19T17:35:11+00:00",1639935311,"2021-12-19T17:35:11+0000",3,88,55.39,0,45.26,22.8,22.8,31.36,3,94,1031.1
"2021-12-19T17:36:11+00:00",1639935371,"2021-12-19T17:36:11+0000",3,88,54.95,0,40.06,23.51,23.51,34.99,3,94,1031.2
"2021-12-19T17:37:11+00:00",1639935431,"2021-12-19T17:37:11+0000",3,88,54.73,0,46.39,22.09,22.09,31.88,3,94,1031.2
"2021-12-19T17:38:11+00:00",1639935491,"2021-12-19T17:38:11+0000",3,88,54.79,0,45.08,23.51,23.51,33.44,3,94,1031.2
"2021-12-19T17:39:11+00:00",1639935551,"2021-12-19T17:39:11+0000",3,88,53.68,0,55.09,24.23,24.23,33.95,3,94,1031.2
"2021-12-19T17:40:11+00:00",1639935611,"2021-12-19T17:40:11+0000",3,88,53.9,0,45.53,22.8,22.8,32.4,3,94,1031.2
"2021-12-19T17:41:11+00:00",1639935671,"2021-12-19T17:41:11+0000",3,88,53.46,0,48,22.8,22.8,31.88,3,94,1031.2
"2021-12-19T17:42:11+00:00",1639935731,"2021-12-19T17:42:11+0000",3,88,53.24,0,45.75,22.09,22.09,32.4,3,94,1031.2
"2021-12-19T17:43:11+00:00",1639935791,"2021-12-19T17:43:11+0000",3,88,53.24,0,54.75,27.08,27.08,38.1,3,94,1031.2
"2021-12-19T17:44:11+00:00",1639935851,"2021-12-19T17:44:11+0000",3,88,53.02,0,37.31,25.65,25.65,34.47,3,94,1031.2
"2021-12-19T17:45:11+00:00",1639935911,"2021-12-19T17:45:11+0000",2,88,52.64,0,38.07,22.8,22.8,30.85,3,94,1031.2
"2021-12-19T17:46:11+00:00",1639935971,"2021-12-19T17:46:11+0000",3,88,52.57,0,38.44,26.36,26.36,37.06,3,94,1031.2
"2021-12-19T17:47:11+00:00",1639936031,"2021-12-19T17:47:11+0000",2,88,54.18,0,37.84,22.8,22.8,32.89,3,94,1031.2
"2021-12-19T17:48:11+00:00",1639936091,"2021-12-19T17:48:11+0000",2,88,52.64,0,43.67,24.94,24.94,34.99,3,94,1031.3
"2021-12-19T17:49:11+00:00",1639936151,"2021-12-19T17:49:11+0000",2,88,52.18,0,47.25,22.8,22.8,31.34,3,94,1031.3
"2021-12-19T17:50:11+00:00",1639936211,"2021-12-19T17:50:11+0000",2,88,51.53,0,42.66,23.51,23.51,33.44,3,94,1031.2
"2021-12-19T17:51:11+00:00",1639936271,"2021-12-19T17:51:11+0000",2,88,51.53,0,46.47,21.38,21.38,28.77,3,94,1031.3
"2021-12-19T17:52:11+00:00",1639936331,"2021-12-19T17:52:11+0000",2,88,51.31,0,38.18,21.38,21.38,28.26,3,94,1031.3
"2021-12-19T17:53:11+00:00",1639936391,"2021-12-19T17:53:11+0000",2,88,50.64,0,43.67,17.81,17.81,23.07,3,94,1031.3
"2021-12-19T17:54:11+00:00",1639936451,"2021-12-19T17:54:11+0000",2,88,50.93,0,45.5,17.81,17.81,23.07,3,94,1031.3
"2021-12-19T17:55:11+00:00",1639936511,"2021-12-19T17:55:11+0000",2,88,51.37,0,34.8,17.81,17.81,22.56,2,94,1031.3
"2021-12-19T17:56:11+00:00",1639936571,"2021-12-19T17:56:11+0000",2,88,52.04,0,46.4,17.1,17.1,26.7,2,94,1031.3
"2021-12-19T17:57:11+00:00",1639936631,"2021-12-19T17:57:11+0000",2,88,51.37,0,37.59,17.81,17.81,23.07,2,94,1031.3
"2021-12-19T17:58:11+00:00",1639936691,"2021-12-19T17:58:11+0000",2,88,51.82,0,39.71,17.81,17.81,23.59,2,94,1031.3
"2021-12-19T17:59:11+00:00",1639936751,"2021-12-19T17:59:11+0000",2,88,52.04,0,36.58,17.81,17.81,23.07,2,94,1031.3
"2021-12-19T18:00:11+00:00",1639936811,"2021-12-19T18:00:11+0000",2,88,52.04,0,37.25,17.81,17.81,22.56,2,94,1031.4
"2021-12-19T18:01:11+00:00",1639936871,"2021-12-19T18:01:11+0000",2,88,52.69,0,33.57,19.95,19.95,27.71,2,94,1031.3
"2021-12-19T18:02:11+00:00",1639936931,"2021-12-19T18:02:11+0000",2,88,52.98,0,40.33,17.81,17.81,22.54,2,94,1031.3
"2021-12-19T18:03:11+00:00",1639936991,"2021-12-19T18:03:11+0000",2,88,52.91,0,50.86,18.53,18.53,25.13,2,94,1031.3
"2021-12-19T18:05:27+00:00",1639937127,"2021-12-19T18:05:27+0000",2,88,53.42,0,42.22,17.81,17.81,24.09,2,94,1031.3
"2021-12-19T18:06:27+00:00",1639937187,"2021-12-19T18:06:27+0000",2,89,52.52,0,43.22,18.53,18.53,25.62,2,94,1031.3
"2021-12-19T18:07:27+00:00",1639937247,"2021-12-19T18:07:27+0000",2,89,53.12,0,34.91,18.53,18.53,24.07,2,94,1031.3
"2021-12-19T18:08:27+00:00",1639937307,"2021-12-19T18:08:27+0000",2,89,53.19,0,45.77,22.8,22.8,31.83,2,94,1031.3
"2021-12-19T18:09:27+00:00",1639937367,"2021-12-19T18:09:27+0000",2,89,53.18,0,49.32,28.5,28.5,40.58,2,94,1031.3
"2021-12-19T18:10:27+00:00",1639937427,"2021-12-19T18:10:27+0000",2,89,52.74,0,37.34,32.06,32.06,43.67,2,94,1031.3
"2021-12-19T18:11:27+00:00",1639937487,"2021-12-19T18:11:27+0000",2,89,52.07,0,43.44,35.63,35.63,45.22,2,94,1031.3
"2021-12-19T18:12:27+00:00",1639937547,"2021-12-19T18:12:27+0000",2,89,52.07,0,52.54,27.79,27.79,40.58,2,94,1031.3
"2021-12-19T18:13:27+00:00",1639937607,"2021-12-19T18:13:27+0000",2,89,52.06,0,39.44,22.8,22.8,34.35,2,94,1031.3
